date,production_value_no_opec
2015-04-29,48.07697429
2015-04-30,48.07697429
2015-05-01,47.760477887
2015-05-02,47.760477887
2015-05-03,47.760477887
2015-05-04,47.760477887
2015-05-05,47.760477887
2015-05-06,47.760477887
2015-05-07,47.760477887
2015-05-08,47.760477887
2015-05-09,47.760477887
2015-05-10,47.760477887
2015-05-11,47.760477887
2015-05-12,47.760477887
2015-05-13,47.760477887
2015-05-14,47.760477887
2015-05-15,47.760477887
2015-05-16,47.760477887
2015-05-17,47.760477887
2015-05-18,47.760477887
2015-05-19,47.760477887
2015-05-20,47.760477887
2015-05-21,47.760477887
2015-05-22,47.760477887
2015-05-23,47.760477887
2015-05-24,47.760477887
2015-05-25,47.760477887
2015-05-26,47.760477887
2015-05-27,47.760477887
2015-05-28,47.760477887
2015-05-29,47.760477887
2015-05-30,47.760477887
2015-05-31,47.760477887
2015-06-01,47.881370145
2015-06-02,47.881370145
2015-06-03,47.881370145
2015-06-04,47.881370145
2015-06-05,47.881370145
2015-06-06,47.881370145
2015-06-07,47.881370145
2015-06-08,47.881370145
2015-06-09,47.881370145
2015-06-10,47.881370145
2015-06-11,47.881370145
2015-06-12,47.881370145
2015-06-13,47.881370145
2015-06-14,47.881370145
2015-06-15,47.881370145
2015-06-16,47.881370145
2015-06-17,47.881370145
2015-06-18,47.881370145
2015-06-19,47.881370145
2015-06-20,47.881370145
2015-06-21,47.881370145
2015-06-22,47.881370145
2015-06-23,47.881370145
2015-06-24,47.881370145
2015-06-25,47.881370145
2015-06-26,47.881370145
2015-06-27,47.881370145
2015-06-28,47.881370145
2015-06-29,47.881370145
2015-06-30,47.881370145
2015-07-01,48.241466406
2015-07-02,48.241466406
2015-07-03,48.241466406
2015-07-04,48.241466406
2015-07-05,48.241466406
2015-07-06,48.241466406
2015-07-07,48.241466406
2015-07-08,48.241466406
2015-07-09,48.241466406
2015-07-10,48.241466406
2015-07-11,48.241466406
2015-07-12,48.241466406
2015-07-13,48.241466406
2015-07-14,48.241466406
2015-07-15,48.241466406
2015-07-16,48.241466406
2015-07-17,48.241466406
2015-07-18,48.241466406
2015-07-19,48.241466406
2015-07-20,48.241466406
2015-07-21,48.241466406
2015-07-22,48.241466406
2015-07-23,48.241466406
2015-07-24,48.241466406
2015-07-25,48.241466406
2015-07-26,48.241466406
2015-07-27,48.241466406
2015-07-28,48.241466406
2015-07-29,48.241466406
2015-07-30,48.241466406
2015-07-31,48.241466406
2015-08-01,48.317047169
2015-08-02,48.317047169
2015-08-03,48.317047169
2015-08-04,48.317047169
2015-08-05,48.317047169
2015-08-06,48.317047169
2015-08-07,48.317047169
2015-08-08,48.317047169
2015-08-09,48.317047169
2015-08-10,48.317047169
2015-08-11,48.317047169
2015-08-12,48.317047169
2015-08-13,48.317047169
2015-08-14,48.317047169
2015-08-15,48.317047169
2015-08-16,48.317047169
2015-08-17,48.317047169
2015-08-18,48.317047169
2015-08-19,48.317047169
2015-08-20,48.317047169
2015-08-21,48.317047169
2015-08-22,48.317047169
2015-08-23,48.317047169
2015-08-24,48.317047169
2015-08-25,48.317047169
2015-08-26,48.317047169
2015-08-27,48.317047169
2015-08-28,48.317047169
2015-08-29,48.317047169
2015-08-30,48.317047169
2015-08-31,48.317047169
2015-09-01,47.869942224
2015-09-02,47.869942224
2015-09-03,47.869942224
2015-09-04,47.869942224
2015-09-05,47.869942224
2015-09-06,47.869942224
2015-09-07,47.869942224
2015-09-08,47.869942224
2015-09-09,47.869942224
2015-09-10,47.869942224
2015-09-11,47.869942224
2015-09-12,47.869942224
2015-09-13,47.869942224
2015-09-14,47.869942224
2015-09-15,47.869942224
2015-09-16,47.869942224
2015-09-17,47.869942224
2015-09-18,47.869942224
2015-09-19,47.869942224
2015-09-20,47.869942224
2015-09-21,47.869942224
2015-09-22,47.869942224
2015-09-23,47.869942224
2015-09-24,47.869942224
2015-09-25,47.869942224
2015-09-26,47.869942224
2015-09-27,47.869942224
2015-09-28,47.869942224
2015-09-29,47.869942224
2015-09-30,47.869942224
2015-10-01,48.043578706
2015-10-02,48.043578706
2015-10-03,48.043578706
2015-10-04,48.043578706
2015-10-05,48.043578706
2015-10-06,48.043578706
2015-10-07,48.043578706
2015-10-08,48.043578706
2015-10-09,48.043578706
2015-10-10,48.043578706
2015-10-11,48.043578706
2015-10-12,48.043578706
2015-10-13,48.043578706
2015-10-14,48.043578706
2015-10-15,48.043578706
2015-10-16,48.043578706
2015-10-17,48.043578706
2015-10-18,48.043578706
2015-10-19,48.043578706
2015-10-20,48.043578706
2015-10-21,48.043578706
2015-10-22,48.043578706
2015-10-23,48.043578706
2015-10-24,48.043578706
2015-10-25,48.043578706
2015-10-26,48.043578706
2015-10-27,48.043578706
2015-10-28,48.043578706
2015-10-29,48.043578706
2015-10-30,48.043578706
2015-10-31,48.043578706
2015-11-01,48.51173818
2015-11-02,48.51173818
2015-11-03,48.51173818
2015-11-04,48.51173818
2015-11-05,48.51173818
2015-11-06,48.51173818
2015-11-07,48.51173818
2015-11-08,48.51173818
2015-11-09,48.51173818
2015-11-10,48.51173818
2015-11-11,48.51173818
2015-11-12,48.51173818
2015-11-13,48.51173818
2015-11-14,48.51173818
2015-11-15,48.51173818
2015-11-16,48.51173818
2015-11-17,48.51173818
2015-11-18,48.51173818
2015-11-19,48.51173818
2015-11-20,48.51173818
2015-11-21,48.51173818
2015-11-22,48.51173818
2015-11-23,48.51173818
2015-11-24,48.51173818
2015-11-25,48.51173818
2015-11-26,48.51173818
2015-11-27,48.51173818
2015-11-28,48.51173818
2015-11-29,48.51173818
2015-11-30,48.51173818
2015-12-01,48.653453787
2015-12-02,48.653453787
2015-12-03,48.653453787
2015-12-04,48.653453787
2015-12-05,48.653453787
2015-12-06,48.653453787
2015-12-07,48.653453787
2015-12-08,48.653453787
2015-12-09,48.653453787
2015-12-10,48.653453787
2015-12-11,48.653453787
2015-12-12,48.653453787
2015-12-13,48.653453787
2015-12-14,48.653453787
2015-12-15,48.653453787
2015-12-16,48.653453787
2015-12-17,48.653453787
2015-12-18,48.653453787
2015-12-19,48.653453787
2015-12-20,48.653453787
2015-12-21,48.653453787
2015-12-22,48.653453787
2015-12-23,48.653453787
2015-12-24,48.653453787
2015-12-25,48.653453787
2015-12-26,48.653453787
2015-12-27,48.653453787
2015-12-28,48.653453787
2015-12-29,48.653453787
2015-12-30,48.653453787
2015-12-31,48.653453787
2016-01-01,48.3239
2016-01-02,48.3239
2016-01-03,48.3239
2016-01-04,48.3239
2016-01-05,48.3239
2016-01-06,48.3239
2016-01-07,48.3239
2016-01-08,48.3239
2016-01-09,48.3239
2016-01-10,48.3239
2016-01-11,48.3239
2016-01-12,48.3239
2016-01-13,48.3239
2016-01-14,48.3239
2016-01-15,48.3239
2016-01-16,48.3239
2016-01-17,48.3239
2016-01-18,48.3239
2016-01-19,48.3239
2016-01-20,48.3239
2016-01-21,48.3239
2016-01-22,48.3239
2016-01-23,48.3239
2016-01-24,48.3239
2016-01-25,48.3239
2016-01-26,48.3239
2016-01-27,48.3239
2016-01-28,48.3239
2016-01-29,48.3239
2016-01-30,48.3239
2016-01-31,48.3239
2016-02-01,47.980173
2016-02-02,47.980173
2016-02-03,47.980173
2016-02-04,47.980173
2016-02-05,47.980173
2016-02-06,47.980173
2016-02-07,47.980173
2016-02-08,47.980173
2016-02-09,47.980173
2016-02-10,47.980173
2016-02-11,47.980173
2016-02-12,47.980173
2016-02-13,47.980173
2016-02-14,47.980173
2016-02-15,47.980173
2016-02-16,47.980173
2016-02-17,47.980173
2016-02-18,47.980173
2016-02-19,47.980173
2016-02-20,47.980173
2016-02-21,47.980173
2016-02-22,47.980173
2016-02-23,47.980173
2016-02-24,47.980173
2016-02-25,47.980173
2016-02-26,47.980173
2016-02-27,47.980173
2016-02-28,47.980173
2016-02-29,47.980173
2016-03-01,47.740228
2016-03-02,47.740228
2016-03-03,47.740228
2016-03-04,47.740228
2016-03-05,47.740228
2016-03-06,47.740228
2016-03-07,47.740228
2016-03-08,47.740228
2016-03-09,47.740228
2016-03-10,47.740228
2016-03-11,47.740228
2016-03-12,47.740228
2016-03-13,47.740228
2016-03-14,47.740228
2016-03-15,47.740228
2016-03-16,47.740228
2016-03-17,47.740228
2016-03-18,47.740228
2016-03-19,47.740228
2016-03-20,47.740228
2016-03-21,47.740228
2016-03-22,47.740228
2016-03-23,47.740228
2016-03-24,47.740228
2016-03-25,47.740228
2016-03-26,47.740228
2016-03-27,47.740228
2016-03-28,47.740228
2016-03-29,47.740228
2016-03-30,47.740228
2016-03-31,47.740228
2016-04-01,46.933721
2016-04-02,46.933721
2016-04-03,46.933721
2016-04-04,46.933721
2016-04-05,46.933721
2016-04-06,46.933721
2016-04-07,46.933721
2016-04-08,46.933721
2016-04-09,46.933721
2016-04-10,46.933721
2016-04-11,46.933721
2016-04-12,46.933721
2016-04-13,46.933721
2016-04-14,46.933721
2016-04-15,46.933721
2016-04-16,46.933721
2016-04-17,46.933721
2016-04-18,46.933721
2016-04-19,46.933721
2016-04-20,46.933721
2016-04-21,46.933721
2016-04-22,46.933721
2016-04-23,46.933721
2016-04-24,46.933721
2016-04-25,46.933721
2016-04-26,46.933721
2016-04-27,46.933721
2016-04-28,46.933721
2016-04-29,46.933721
2016-04-30,46.933721
2016-05-01,46.279755
2016-05-02,46.279755
2016-05-03,46.279755
2016-05-04,46.279755
2016-05-05,46.279755
2016-05-06,46.279755
2016-05-07,46.279755
2016-05-08,46.279755
2016-05-09,46.279755
2016-05-10,46.279755
2016-05-11,46.279755
2016-05-12,46.279755
2016-05-13,46.279755
2016-05-14,46.279755
2016-05-15,46.279755
2016-05-16,46.279755
2016-05-17,46.279755
2016-05-18,46.279755
2016-05-19,46.279755
2016-05-20,46.279755
2016-05-21,46.279755
2016-05-22,46.279755
2016-05-23,46.279755
2016-05-24,46.279755
2016-05-25,46.279755
2016-05-26,46.279755
2016-05-27,46.279755
2016-05-28,46.279755
2016-05-29,46.279755
2016-05-30,46.279755
2016-05-31,46.279755
2016-06-01,46.431187
2016-06-02,46.431187
2016-06-03,46.431187
2016-06-04,46.431187
2016-06-05,46.431187
2016-06-06,46.431187
2016-06-07,46.431187
2016-06-08,46.431187
2016-06-09,46.431187
2016-06-10,46.431187
2016-06-11,46.431187
2016-06-12,46.431187
2016-06-13,46.431187
2016-06-14,46.431187
2016-06-15,46.431187
2016-06-16,46.431187
2016-06-17,46.431187
2016-06-18,46.431187
2016-06-19,46.431187
2016-06-20,46.431187
2016-06-21,46.431187
2016-06-22,46.431187
2016-06-23,46.431187
2016-06-24,46.431187
2016-06-25,46.431187
2016-06-26,46.431187
2016-06-27,46.431187
2016-06-28,46.431187
2016-06-29,46.431187
2016-06-30,46.431187
2016-07-01,46.990699
2016-07-02,46.990699
2016-07-03,46.990699
2016-07-04,46.990699
2016-07-05,46.990699
2016-07-06,46.990699
2016-07-07,46.990699
2016-07-08,46.990699
2016-07-09,46.990699
2016-07-10,46.990699
2016-07-11,46.990699
2016-07-12,46.990699
2016-07-13,46.990699
2016-07-14,46.990699
2016-07-15,46.990699
2016-07-16,46.990699
2016-07-17,46.990699
2016-07-18,46.990699
2016-07-19,46.990699
2016-07-20,46.990699
2016-07-21,46.990699
2016-07-22,46.990699
2016-07-23,46.990699
2016-07-24,46.990699
2016-07-25,46.990699
2016-07-26,46.990699
2016-07-27,46.990699
2016-07-28,46.990699
2016-07-29,46.990699
2016-07-30,46.990699
2016-07-31,46.990699
2016-08-01,46.53456
2016-08-02,46.53456
2016-08-03,46.53456
2016-08-04,46.53456
2016-08-05,46.53456
2016-08-06,46.53456
2016-08-07,46.53456
2016-08-08,46.53456
2016-08-09,46.53456
2016-08-10,46.53456
2016-08-11,46.53456
2016-08-12,46.53456
2016-08-13,46.53456
2016-08-14,46.53456
2016-08-15,46.53456
2016-08-16,46.53456
2016-08-17,46.53456
2016-08-18,46.53456
2016-08-19,46.53456
2016-08-20,46.53456
2016-08-21,46.53456
2016-08-22,46.53456
2016-08-23,46.53456
2016-08-24,46.53456
2016-08-25,46.53456
2016-08-26,46.53456
2016-08-27,46.53456
2016-08-28,46.53456
2016-08-29,46.53456
2016-08-30,46.53456
2016-08-31,46.53456
2016-09-01,46.856884
2016-09-02,46.856884
2016-09-03,46.856884
2016-09-04,46.856884
2016-09-05,46.856884
2016-09-06,46.856884
2016-09-07,46.856884
2016-09-08,46.856884
2016-09-09,46.856884
2016-09-10,46.856884
2016-09-11,46.856884
2016-09-12,46.856884
2016-09-13,46.856884
2016-09-14,46.856884
2016-09-15,46.856884
2016-09-16,46.856884
2016-09-17,46.856884
2016-09-18,46.856884
2016-09-19,46.856884
2016-09-20,46.856884
2016-09-21,46.856884
2016-09-22,46.856884
2016-09-23,46.856884
2016-09-24,46.856884
2016-09-25,46.856884
2016-09-26,46.856884
2016-09-27,46.856884
2016-09-28,46.856884
2016-09-29,46.856884
2016-09-30,46.856884
2016-10-01,47.460933
2016-10-02,47.460933
2016-10-03,47.460933
2016-10-04,47.460933
2016-10-05,47.460933
2016-10-06,47.460933
2016-10-07,47.460933
2016-10-08,47.460933
2016-10-09,47.460933
2016-10-10,47.460933
2016-10-11,47.460933
2016-10-12,47.460933
2016-10-13,47.460933
2016-10-14,47.460933
2016-10-15,47.460933
2016-10-16,47.460933
2016-10-17,47.460933
2016-10-18,47.460933
2016-10-19,47.460933
2016-10-20,47.460933
2016-10-21,47.460933
2016-10-22,47.460933
2016-10-23,47.460933
2016-10-24,47.460933
2016-10-25,47.460933
2016-10-26,47.460933
2016-10-27,47.460933
2016-10-28,47.460933
2016-10-29,47.460933
2016-10-30,47.460933
2016-10-31,47.460933
2016-11-01,48.100127
2016-11-02,48.100127
2016-11-03,48.100127
2016-11-04,48.100127
2016-11-05,48.100127
2016-11-06,48.100127
2016-11-07,48.100127
2016-11-08,48.100127
2016-11-09,48.100127
2016-11-10,48.100127
2016-11-11,48.100127
2016-11-12,48.100127
2016-11-13,48.100127
2016-11-14,48.100127
2016-11-15,48.100127
2016-11-16,48.100127
2016-11-17,48.100127
2016-11-18,48.100127
2016-11-19,48.100127
2016-11-20,48.100127
2016-11-21,48.100127
2016-11-22,48.100127
2016-11-23,48.100127
2016-11-24,48.100127
2016-11-25,48.100127
2016-11-26,48.100127
2016-11-27,48.100127
2016-11-28,48.100127
2016-11-29,48.100127
2016-11-30,48.100127
2016-12-01,47.731995
2016-12-02,47.731995
2016-12-03,47.731995
2016-12-04,47.731995
2016-12-05,47.731995
2016-12-06,47.731995
2016-12-07,47.731995
2016-12-08,47.731995
2016-12-09,47.731995
2016-12-10,47.731995
2016-12-11,47.731995
2016-12-12,47.731995
2016-12-13,47.731995
2016-12-14,47.731995
2016-12-15,47.731995
2016-12-16,47.731995
2016-12-17,47.731995
2016-12-18,47.731995
2016-12-19,47.731995
2016-12-20,47.731995
2016-12-21,47.731995
2016-12-22,47.731995
2016-12-23,47.731995
2016-12-24,47.731995
2016-12-25,47.731995
2016-12-26,47.731995
2016-12-27,47.731995
2016-12-28,47.731995
2016-12-29,47.731995
2016-12-30,47.731995
2016-12-31,47.731995
2017-01-01,46.725672
2017-01-02,46.725672
2017-01-03,46.725672
2017-01-04,46.725672
2017-01-05,46.725672
2017-01-06,46.725672
2017-01-07,46.725672
2017-01-08,46.725672
2017-01-09,46.725672
2017-01-10,46.725672
2017-01-11,46.725672
2017-01-12,46.725672
2017-01-13,46.725672
2017-01-14,46.725672
2017-01-15,46.725672
2017-01-16,46.725672
2017-01-17,46.725672
2017-01-18,46.725672
2017-01-19,46.725672
2017-01-20,46.725672
2017-01-21,46.725672
2017-01-22,46.725672
2017-01-23,46.725672
2017-01-24,46.725672
2017-01-25,46.725672
2017-01-26,46.725672
2017-01-27,46.725672
2017-01-28,46.725672
2017-01-29,46.725672
2017-01-30,46.725672
2017-01-31,46.725672
2017-02-01,47.066565
2017-02-02,47.066565
2017-02-03,47.066565
2017-02-04,47.066565
2017-02-05,47.066565
2017-02-06,47.066565
2017-02-07,47.066565
2017-02-08,47.066565
2017-02-09,47.066565
2017-02-10,47.066565
2017-02-11,47.066565
2017-02-12,47.066565
2017-02-13,47.066565
2017-02-14,47.066565
2017-02-15,47.066565
2017-02-16,47.066565
2017-02-17,47.066565
2017-02-18,47.066565
2017-02-19,47.066565
2017-02-20,47.066565
2017-02-21,47.066565
2017-02-22,47.066565
2017-02-23,47.066565
2017-02-24,47.066565
2017-02-25,47.066565
2017-02-26,47.066565
2017-02-27,47.066565
2017-02-28,47.066565
2017-03-01,46.68376
2017-03-02,46.68376
2017-03-03,46.68376
2017-03-04,46.68376
2017-03-05,46.68376
2017-03-06,46.68376
2017-03-07,46.68376
2017-03-08,46.68376
2017-03-09,46.68376
2017-03-10,46.68376
2017-03-11,46.68376
2017-03-12,46.68376
2017-03-13,46.68376
2017-03-14,46.68376
2017-03-15,46.68376
2017-03-16,46.68376
2017-03-17,46.68376
2017-03-18,46.68376
2017-03-19,46.68376
2017-03-20,46.68376
2017-03-21,46.68376
2017-03-22,46.68376
2017-03-23,46.68376
2017-03-24,46.68376
2017-03-25,46.68376
2017-03-26,46.68376
2017-03-27,46.68376
2017-03-28,46.68376
2017-03-29,46.68376
2017-03-30,46.68376
2017-03-31,46.68376
2017-04-01,46.203
2017-04-02,46.203
2017-04-03,46.203
2017-04-04,46.203
2017-04-05,46.203
2017-04-06,46.203
2017-04-07,46.203
2017-04-08,46.203
2017-04-09,46.203
2017-04-10,46.203
2017-04-11,46.203
2017-04-12,46.203
2017-04-13,46.203
2017-04-14,46.203
2017-04-15,46.203
2017-04-16,46.203
2017-04-17,46.203
2017-04-18,46.203
2017-04-19,46.203
2017-04-20,46.203
2017-04-21,46.203
2017-04-22,46.203
2017-04-23,46.203
2017-04-24,46.203
2017-04-25,46.203
2017-04-26,46.203
2017-04-27,46.203
2017-04-28,46.203
2017-04-29,46.203
2017-04-30,46.203
2017-05-01,46.446188
2017-05-02,46.446188
2017-05-03,46.446188
2017-05-04,46.446188
2017-05-05,46.446188
2017-05-06,46.446188
2017-05-07,46.446188
2017-05-08,46.446188
2017-05-09,46.446188
2017-05-10,46.446188
2017-05-11,46.446188
2017-05-12,46.446188
2017-05-13,46.446188
2017-05-14,46.446188
2017-05-15,46.446188
2017-05-16,46.446188
2017-05-17,46.446188
2017-05-18,46.446188
2017-05-19,46.446188
2017-05-20,46.446188
2017-05-21,46.446188
2017-05-22,46.446188
2017-05-23,46.446188
2017-05-24,46.446188
2017-05-25,46.446188
2017-05-26,46.446188
2017-05-27,46.446188
2017-05-28,46.446188
2017-05-29,46.446188
2017-05-30,46.446188
2017-05-31,46.446188
2017-06-01,46.305876
2017-06-02,46.305876
2017-06-03,46.305876
2017-06-04,46.305876
2017-06-05,46.305876
2017-06-06,46.305876
2017-06-07,46.305876
2017-06-08,46.305876
2017-06-09,46.305876
2017-06-10,46.305876
2017-06-11,46.305876
2017-06-12,46.305876
2017-06-13,46.305876
2017-06-14,46.305876
2017-06-15,46.305876
2017-06-16,46.305876
2017-06-17,46.305876
2017-06-18,46.305876
2017-06-19,46.305876
2017-06-20,46.305876
2017-06-21,46.305876
2017-06-22,46.305876
2017-06-23,46.305876
2017-06-24,46.305876
2017-06-25,46.305876
2017-06-26,46.305876
2017-06-27,46.305876
2017-06-28,46.305876
2017-06-29,46.305876
2017-06-30,46.305876
2017-07-01,46.702887
2017-07-02,46.702887
2017-07-03,46.702887
2017-07-04,46.702887
2017-07-05,46.702887
2017-07-06,46.702887
2017-07-07,46.702887
2017-07-08,46.702887
2017-07-09,46.702887
2017-07-10,46.702887
2017-07-11,46.702887
2017-07-12,46.702887
2017-07-13,46.702887
2017-07-14,46.702887
2017-07-15,46.702887
2017-07-16,46.702887
2017-07-17,46.702887
2017-07-18,46.702887
2017-07-19,46.702887
2017-07-20,46.702887
2017-07-21,46.702887
2017-07-22,46.702887
2017-07-23,46.702887
2017-07-24,46.702887
2017-07-25,46.702887
2017-07-26,46.702887
2017-07-27,46.702887
2017-07-28,46.702887
2017-07-29,46.702887
2017-07-30,46.702887
2017-07-31,46.702887
2017-08-01,46.398861
2017-08-02,46.398861
2017-08-03,46.398861
2017-08-04,46.398861
2017-08-05,46.398861
2017-08-06,46.398861
2017-08-07,46.398861
2017-08-08,46.398861
2017-08-09,46.398861
2017-08-10,46.398861
2017-08-11,46.398861
2017-08-12,46.398861
2017-08-13,46.398861
2017-08-14,46.398861
2017-08-15,46.398861
2017-08-16,46.398861
2017-08-17,46.398861
2017-08-18,46.398861
2017-08-19,46.398861
2017-08-20,46.398861
2017-08-21,46.398861
2017-08-22,46.398861
2017-08-23,46.398861
2017-08-24,46.398861
2017-08-25,46.398861
2017-08-26,46.398861
2017-08-27,46.398861
2017-08-28,46.398861
2017-08-29,46.398861
2017-08-30,46.398861
2017-08-31,46.398861
2017-09-01,46.361206
2017-09-02,46.361206
2017-09-03,46.361206
2017-09-04,46.361206
2017-09-05,46.361206
2017-09-06,46.361206
2017-09-07,46.361206
2017-09-08,46.361206
2017-09-09,46.361206
2017-09-10,46.361206
2017-09-11,46.361206
2017-09-12,46.361206
2017-09-13,46.361206
2017-09-14,46.361206
2017-09-15,46.361206
2017-09-16,46.361206
2017-09-17,46.361206
2017-09-18,46.361206
2017-09-19,46.361206
2017-09-20,46.361206
2017-09-21,46.361206
2017-09-22,46.361206
2017-09-23,46.361206
2017-09-24,46.361206
2017-09-25,46.361206
2017-09-26,46.361206
2017-09-27,46.361206
2017-09-28,46.361206
2017-09-29,46.361206
2017-09-30,46.361206
2017-10-01,46.839281
2017-10-02,46.839281
2017-10-03,46.839281
2017-10-04,46.839281
2017-10-05,46.839281
2017-10-06,46.839281
2017-10-07,46.839281
2017-10-08,46.839281
2017-10-09,46.839281
2017-10-10,46.839281
2017-10-11,46.839281
2017-10-12,46.839281
2017-10-13,46.839281
2017-10-14,46.839281
2017-10-15,46.839281
2017-10-16,46.839281
2017-10-17,46.839281
2017-10-18,46.839281
2017-10-19,46.839281
2017-10-20,46.839281
2017-10-21,46.839281
2017-10-22,46.839281
2017-10-23,46.839281
2017-10-24,46.839281
2017-10-25,46.839281
2017-10-26,46.839281
